id,start,end,event,size,state
3197.0,1758914.0,1778797.0,1,196.0,1
3197.0,1778797.0,1883913.0,0,195.0,1
3198.0,0.0,683154.0,1,257.0,0
3198.0,683154.0,770034.0,0,97.0,1
3198.0,770034.0,1114803.0,1,97.0,1
3198.0,1114803.0,1146660.0,1,196.0,1
3198.0,1146660.0,1147631.0,1,196.0,1
3198.0,1147631.0,1247126.0,0,196.0,1
3199.0,0.0,683154.0,1,466.0,0
3199.0,683154.0,691663.0,1,510.0,1
3199.0,691663.0,905907.0,1,508.0,1
3199.0,905907.0,1043332.0,0,501.0,1
3199.0,1043332.0,1061973.0,1,501.0,1
3199.0,1061973.0,1088855.0,1,501.0,1
3199.0,1088855.0,1105693.0,1,501.0,1
3199.0,1105693.0,1146658.0,1,501.0,1
3199.0,1146658.0,1165503.0,1,501.0,1
3199.0,1165503.0,1330774.0,0,484.0,1
3199.0,1330774.0,1532290.0,1,501.0,1
3199.0,1532290.0,1771485.0,1,501.0,1
3199.0,1771485.0,1883910.0,0,493.0,1
3200.0,0.0,683154.0,1,466.0,0
3200.0,683154.0,691663.0,1,510.0,1
3200.0,691663.0,905907.0,1,508.0,1
3200.0,905907.0,1043332.0,0,501.0,1
3200.0,1043332.0,1061973.0,1,501.0,1
3200.0,1061973.0,1088855.0,1,501.0,1
3200.0,1088855.0,1105693.0,1,501.0,1
3200.0,1105693.0,1146658.0,1,501.0,1
3200.0,1146658.0,1165503.0,1,501.0,1
3200.0,1165503.0,1247123.0,0,484.0,1
3201.0,0.0,2951.0,1,367.0,0
3201.0,2951.0,73620.0,1,367.0,1
3201.0,73620.0,90804.0,0,367.0,1
3201.0,90804.0,115219.0,0,367.0,1
3202.0,0.0,32201.0,1,176.0,0
3202.0,32201.0,53850.0,0,367.0,1
3203.0,0.0,53375.0,1,116.0,0
3203.0,53375.0,184562.0,1,3023.0,1
3203.0,184562.0,206344.0,1,3334.0,1
3203.0,206344.0,964143.0,1,3290.0,1
3203.0,964143.0,1132293.0,1,3048.0,1
3203.0,1132293.0,1419151.0,1,3104.0,1
3203.0,1419151.0,1550336.0,1,3091.0,1
3203.0,1550336.0,1686805.0,0,3091.0,1
3204.0,0.0,115221.0,0,75.0,0
3205.0,0.0,53850.0,0,75.0,0
3206.0,0.0,1859296.0,0,105.0,0
3207.0,0.0,61.0,1,5.0,0
3207.0,61.0,87.0,1,5.0,1
3207.0,87.0,132.0,0,5.0,1
3207.0,132.0,101602.0,0,5.0,1
3208.0,0.0,61.0,1,5.0,0
3208.0,61.0,87.0,1,5.0,1
3208.0,87.0,132.0,0,5.0,1
3208.0,132.0,101602.0,0,5.0,1
3209.0,0.0,267656.0,1,304.0,0
3209.0,267656.0,1742942.0,0,26.0,1
3179.0,0.0,11909.0,1,153.0,0
3179.0,11909.0,30061.0,0,153.0,1
3179.0,30061.0,30066.0,0,153.0,1
3179.0,30066.0,30069.0,0,153.0,1
3179.0,30069.0,30078.0,0,153.0,1
3179.0,30078.0,31341.0,1,153.0,1
3179.0,31341.0,31553.0,1,157.0,1
3179.0,31553.0,55793.0,1,170.0,1
3179.0,55793.0,111560.0,1,170.0,1
3179.0,111560.0,181022.0,1,174.0,1
3179.0,181022.0,186468.0,1,175.0,1
3179.0,186468.0,1247670.0,0,177.0,1
3180.0,0.0,57.0,1,175.0,0
3180.0,57.0,282490.0,0,177.0,1
3210.0,0.0,30081.0,0,370.0,0
3210.0,30081.0,111056.0,0,370.0,0
3210.0,111056.0,139689.0,1,443.0,0
3210.0,139689.0,154185.0,0,447.0,1
3211.0,0.0,64528.0,1,136.0,0
3211.0,64528.0,91083.0,0,129.0,1
3211.0,91083.0,124104.0,0,123.0,1
3212.0,0.0,186998.0,0,307.0,0
3212.0,186998.0,199844.0,0,324.0,0
3213.0,0.0,9192.0,0,397.0,0
3214.0,0.0,78657.0,0,1037.0,0
3214.0,78657.0,150790.0,0,1053.0,0
3214.0,150790.0,161126.0,1,1059.0,0
3214.0,161126.0,189914.0,0,1070.0,1
3214.0,189914.0,191213.0,0,1089.0,1
3214.0,191213.0,202759.0,0,1093.0,1
3181.0,0.0,283751.0,1,141.0,0
3181.0,283751.0,874401.0,0,152.0,1
3215.0,0.0,150011.0,0,60.0,0
3216.0,0.0,384397.0,0,22.0,0
3217.0,0.0,633906.0,0,25.0,0
3218.0,0.0,116477.0,1,111.0,0
3218.0,116477.0,982744.0,1,113.0,1
3218.0,982744.0,982769.0,1,119.0,1
3218.0,982769.0,1219582.0,0,119.0,1
3219.0,0.0,891391.0,0,81.0,0
3220.0,0.0,891391.0,0,54.0,0
3221.0,0.0,891391.0,0,19.0,0
3222.0,0.0,891391.0,0,265.0,0
3223.0,0.0,653521.0,1,16.0,0
3223.0,653521.0,1325384.0,1,58.0,1
3223.0,1325384.0,1344619.0,0,25.0,1
3224.0,0.0,234699.0,1,145.0,0
3224.0,234699.0,1325384.0,1,143.0,1
3224.0,1325384.0,1344619.0,0,198.0,1
3225.0,0.0,1414168.0,0,610.0,0
3226.0,0.0,1.0,1,430.0,0
3226.0,1.0,275175.0,0,269.0,1
3227.0,0.0,238648.0,1,19.0,0
3227.0,238648.0,624282.0,1,19.0,1
3227.0,624282.0,975903.0,0,19.0,1
3228.0,0.0,38115.0,1,15.0,0
3228.0,38115.0,238647.0,1,19.0,1
3228.0,238647.0,624281.0,1,19.0,1
3228.0,624281.0,975902.0,0,19.0,1
3229.0,0.0,19745.0,1,195.0,0
3229.0,19745.0,238648.0,1,195.0,1
3229.0,238648.0,624282.0,1,195.0,1
3229.0,624282.0,912249.0,1,195.0,1
3229.0,912249.0,975902.0,0,186.0,1
3230.0,0.0,19745.0,1,256.0,0
3230.0,19745.0,236869.0,1,256.0,1
3230.0,236869.0,238648.0,1,252.0,1
3230.0,238648.0,624282.0,1,252.0,1
3230.0,624282.0,709495.0,1,252.0,1
3230.0,709495.0,720724.0,1,251.0,1
3230.0,720724.0,757397.0,1,253.0,1
3230.0,757397.0,773422.0,1,253.0,1
3230.0,773422.0,912248.0,1,249.0,1
3230.0,912248.0,975901.0,0,249.0,1
3231.0,0.0,238648.0,1,35.0,0
3231.0,238648.0,624282.0,1,35.0,1
3231.0,624282.0,975903.0,0,35.0,1
3232.0,0.0,55845.0,1,72.0,0
3232.0,55845.0,211070.0,1,72.0,1
3232.0,211070.0,235928.0,1,72.0,1
3232.0,235928.0,256019.0,1,82.0,1
3232.0,256019.0,591377.0,1,82.0,1
3232.0,591377.0,672928.0,1,82.0,1
3232.0,672928.0,816178.0,0,83.0,1
3233.0,0.0,238648.0,1,137.0,0
3233.0,238648.0,624282.0,1,137.0,1
3233.0,624282.0,975903.0,0,137.0,1
3234.0,0.0,153962.0,1,92.0,0
3234.0,153962.0,238647.0,1,92.0,1
3234.0,238647.0,624281.0,1,92.0,1
3234.0,624281.0,975902.0,0,92.0,1
3235.0,0.0,9145.0,0,10.0,0
3235.0,9145.0,515283.0,0,10.0,0
3235.0,515283.0,1015386.0,0,10.0,0
3235.0,1015386.0,1394352.0,1,10.0,0
3235.0,1394352.0,1642696.0,0,10.0,1
3236.0,0.0,9145.0,0,272.0,0
3236.0,9145.0,1015386.0,0,283.0,0
3236.0,1015386.0,1394352.0,1,303.0,0
3236.0,1394352.0,1642696.0,0,303.0,1
3237.0,0.0,1015387.0,0,28.0,0
3237.0,1015387.0,1394353.0,1,30.0,0
3237.0,1394353.0,1642697.0,0,30.0,1
3238.0,0.0,44610.0,0,18.0,0
3182.0,0.0,940886.0,0,218.0,0
3239.0,0.0,185919.0,1,107.0,0
3239.0,185919.0,1008781.0,0,137.0,1
3239.0,1008781.0,1289119.0,1,136.0,1
3239.0,1289119.0,1387747.0,1,136.0,1
3239.0,1387747.0,1636091.0,0,136.0,1
3240.0,0.0,1055.0,1,801.0,0
3240.0,1055.0,2869.0,1,899.0,1
3240.0,2869.0,3374.0,0,891.0,1
3240.0,3374.0,4691.0,1,892.0,1
3240.0,4691.0,4738.0,0,903.0,1
3240.0,4738.0,5875.0,1,911.0,1
3240.0,5875.0,11357.0,1,912.0,1
3240.0,11357.0,13999.0,1,919.0,1
3240.0,13999.0,14293.0,1,929.0,1
3240.0,14293.0,18562.0,1,927.0,1
3240.0,18562.0,19540.0,1,1009.0,1
3240.0,19540.0,29635.0,1,1008.0,1
3240.0,29635.0,34189.0,1,1022.0,1
3240.0,34189.0,40087.0,0,1016.0,1
3240.0,40087.0,40295.0,1,1030.0,1
3240.0,40295.0,40408.0,0,1128.0,1
3240.0,40408.0,44760.0,1,1120.0,1
3240.0,44760.0,52358.0,0,1095.0,1
3240.0,52358.0,54545.0,0,1223.0,1
3240.0,54545.0,54601.0,0,1315.0,1
3241.0,0.0,1912.0,0,1310.0,0
3241.0,1912.0,4773.0,1,1373.0,0
3241.0,4773.0,19263.0,1,1368.0,1
3241.0,19263.0,28274.0,1,1304.0,1
3241.0,28274.0,32745.0,0,1348.0,1
3241.0,32745.0,33563.0,1,1349.0,1
3241.0,33563.0,40315.0,1,1370.0,1
3241.0,40315.0,58858.0,1,1377.0,1
3241.0,58858.0,59550.0,1,1475.0,1
3241.0,59550.0,70625.0,0,1481.0,1
3241.0,70625.0,77427.0,1,1676.0,1
3241.0,77427.0,77465.0,1,1678.0,1
3241.0,77465.0,112663.0,1,1691.0,1
3241.0,112663.0,118215.0,1,1729.0,1
3241.0,118215.0,118221.0,1,1753.0,1
3241.0,118221.0,118226.0,1,1794.0,1
3241.0,118226.0,118238.0,0,1810.0,1
3241.0,118238.0,123536.0,0,1810.0,1
3241.0,123536.0,146819.0,1,1836.0,1
3241.0,146819.0,158360.0,0,1829.0,1
3241.0,158360.0,172801.0,1,1837.0,1
3241.0,172801.0,218650.0,1,1850.0,1
3241.0,218650.0,263560.0,0,1964.0,1
3241.0,263560.0,286916.0,1,1982.0,1
3241.0,286916.0,404568.0,1,1989.0,1
3241.0,404568.0,1032424.0,1,2005.0,1
3241.0,1032424.0,1227429.0,0,2008.0,1
3241.0,1227429.0,1246841.0,1,2009.0,1
3241.0,1246841.0,1295952.0,1,2009.0,1
3241.0,1295952.0,1297129.0,1,2009.0,1
3241.0,1297129.0,1297134.0,1,2014.0,1
3241.0,1297134.0,1331836.0,1,2015.0,1
3241.0,1331836.0,1360992.0,1,2015.0,1
3241.0,1360992.0,1507764.0,1,2015.0,1
3241.0,1507764.0,1509265.0,1,2029.0,1
3241.0,1509265.0,1588245.0,1,2029.0,1
3241.0,1588245.0,1599514.0,1,2028.0,1
3241.0,1599514.0,1606390.0,1,2028.0,1
3241.0,1606390.0,1641114.0,1,2028.0,1
3241.0,1641114.0,1729460.0,1,2028.0,1
3241.0,1729460.0,1854733.0,0,2028.0,1
3242.0,0.0,296854.0,1,767.0,0
3242.0,296854.0,301743.0,1,786.0,1
3242.0,301743.0,432584.0,1,804.0,1
3242.0,432584.0,648714.0,0,817.0,1
3243.0,0.0,873775.0,0,26.0,0
3244.0,0.0,877312.0,0,26.0,0
3245.0,0.0,247865.0,0,26.0,0
3246.0,0.0,247865.0,0,26.0,0
3247.0,0.0,1859314.0,0,118.0,0
3248.0,0.0,433446.0,0,10.0,0
3263.0,0.0,3824.0,1,17.0,0
3263.0,3824.0,31436.0,1,17.0,1
3263.0,31436.0,1247674.0,0,17.0,1
3264.0,0.0,60100.0,1,17.0,0
3264.0,60100.0,282491.0,0,17.0,1
3265.0,0.0,283892.0,0,132.0,0
3249.0,0.0,122481.0,0,360.0,0
3250.0,0.0,270583.0,0,372.0,0
3250.0,270583.0,690724.0,1,371.0,0
3250.0,690724.0,1833520.0,0,230.0,1
3266.0,0.0,454909.0,0,24.0,0
3266.0,454909.0,833875.0,1,24.0,0
3266.0,833875.0,1082219.0,0,24.0,1
3267.0,0.0,176523.0,1,178.0,0
3267.0,176523.0,1819034.0,0,178.0,1
3268.0,0.0,1575301.0,0,196.0,0
3269.0,0.0,365525.0,0,61.0,0
3270.0,0.0,101.0,1,303.0,0
3270.0,101.0,208.0,0,303.0,1
3270.0,208.0,1874722.0,0,303.0,1
3271.0,0.0,542.0,1,343.0,0
3271.0,542.0,2461.0,1,399.0,1
3271.0,2461.0,687951.0,1,343.0,1
3271.0,687951.0,818044.0,0,377.0,1
3272.0,0.0,22848.0,1,1019.0,0
3272.0,22848.0,42969.0,1,954.0,1
3272.0,42969.0,1897571.0,0,1022.0,1
3273.0,0.0,36355.0,0,10.0,0
3274.0,0.0,36355.0,0,10.0,0
3275.0,0.0,36355.0,0,13.0,0
3276.0,0.0,36355.0,0,13.0,0
3277.0,0.0,1859314.0,0,22.0,0
3278.0,0.0,36355.0,0,12.0,0
3279.0,0.0,36355.0,0,12.0,0
3280.0,0.0,36355.0,0,12.0,0
3281.0,0.0,36355.0,0,12.0,0
3282.0,0.0,36355.0,0,12.0,0
3283.0,0.0,36355.0,0,12.0,0
3284.0,0.0,36355.0,0,12.0,0
3285.0,0.0,36355.0,0,10.0,0
3286.0,0.0,36355.0,0,10.0,0
3287.0,0.0,36355.0,0,10.0,0
3288.0,0.0,36355.0,0,10.0,0
3289.0,0.0,36355.0,0,10.0,0
3290.0,0.0,36355.0,0,10.0,0
3291.0,0.0,36355.0,0,10.0,0
3292.0,0.0,36355.0,0,10.0,0
3293.0,0.0,36355.0,0,10.0,0
3294.0,0.0,36355.0,0,10.0,0
3295.0,0.0,36355.0,0,10.0,0
3296.0,0.0,36355.0,0,10.0,0
3297.0,0.0,36355.0,0,10.0,0
3298.0,0.0,36355.0,0,10.0,0
3299.0,0.0,36355.0,0,10.0,0
3300.0,0.0,36355.0,0,10.0,0
3301.0,0.0,36355.0,0,10.0,0
3302.0,0.0,36355.0,0,10.0,0
3303.0,0.0,36355.0,0,13.0,0
3304.0,0.0,36355.0,0,13.0,0
3305.0,0.0,36355.0,0,13.0,0
3306.0,0.0,36355.0,0,13.0,0
3307.0,0.0,1859314.0,0,39.0,0
3308.0,0.0,504554.0,0,116.0,0
3309.0,0.0,1859314.0,0,66.0,0
3310.0,0.0,1859314.0,0,76.0,0
3311.0,0.0,1859314.0,0,232.0,0
3312.0,0.0,36355.0,0,10.0,0
3313.0,0.0,36355.0,0,13.0,0
3314.0,0.0,1859314.0,0,88.0,0
3315.0,0.0,1859314.0,0,144.0,0
3316.0,0.0,36355.0,0,10.0,0
3317.0,0.0,36355.0,0,10.0,0
3318.0,0.0,36355.0,0,10.0,0
3319.0,0.0,36355.0,0,10.0,0
3320.0,0.0,36355.0,0,10.0,0
3321.0,0.0,36355.0,0,10.0,0
3322.0,0.0,36355.0,0,10.0,0
3323.0,0.0,36355.0,0,10.0,0
3324.0,0.0,36355.0,0,10.0,0
3325.0,0.0,36355.0,0,10.0,0
3326.0,0.0,36355.0,0,10.0,0
3327.0,0.0,36355.0,0,10.0,0
3328.0,0.0,36355.0,0,10.0,0
3329.0,0.0,36355.0,0,10.0,0
3330.0,0.0,36355.0,0,10.0,0
3334.0,0.0,245804.0,0,284.0,0
3331.0,0.0,36355.0,0,11.0,0
3332.0,0.0,36355.0,0,12.0,0
3333.0,0.0,36355.0,0,12.0,0
3335.0,0.0,36355.0,0,12.0,0
3336.0,0.0,36355.0,0,12.0,0
3337.0,0.0,36355.0,0,10.0,0
3338.0,0.0,36355.0,0,10.0,0
3339.0,0.0,36355.0,0,12.0,0
3340.0,0.0,1776772.0,0,101.0,0
3342.0,0.0,36355.0,0,10.0,0
3343.0,0.0,36355.0,0,10.0,0
3344.0,0.0,36355.0,0,10.0,0
3345.0,0.0,36355.0,0,10.0,0
3346.0,0.0,36355.0,0,10.0,0
3347.0,0.0,36355.0,0,10.0,0
3348.0,0.0,36355.0,0,10.0,0
3349.0,0.0,36355.0,0,10.0,0
3350.0,0.0,36355.0,0,10.0,0
3351.0,0.0,36355.0,0,10.0,0
3352.0,0.0,36355.0,0,10.0,0
3353.0,0.0,36355.0,0,10.0,0
3354.0,0.0,36355.0,0,10.0,0
3355.0,0.0,36355.0,0,10.0,0
3356.0,0.0,36355.0,0,10.0,0
3357.0,0.0,1843376.0,0,10.0,0
3358.0,0.0,1843376.0,0,10.0,0
3359.0,0.0,1843376.0,0,10.0,0
3360.0,0.0,1843376.0,0,10.0,0
3361.0,0.0,1843376.0,0,10.0,0
3341.0,0.0,1843376.0,0,10.0,0
3362.0,0.0,36355.0,0,12.0,0
3363.0,0.0,897970.0,1,89.0,0
3363.0,897970.0,1142796.0,0,88.0,1
3364.0,0.0,36355.0,0,10.0,0
3365.0,0.0,36355.0,0,10.0,0
3369.0,0.0,245804.0,0,37.0,0
3366.0,0.0,36355.0,0,10.0,0
3370.0,0.0,1843376.0,0,10.0,0
3371.0,0.0,1843376.0,0,10.0,0
3372.0,0.0,1843376.0,0,10.0,0
3373.0,0.0,1843376.0,0,10.0,0
3374.0,0.0,1843376.0,0,10.0,0
3375.0,0.0,1843376.0,0,10.0,0
3376.0,0.0,1843376.0,0,10.0,0
3377.0,0.0,1843376.0,0,10.0,0
3378.0,0.0,244826.0,0,37.0,0
3367.0,0.0,33257.0,1,194.0,0
3367.0,33257.0,122480.0,0,194.0,1
3368.0,0.0,1142796.0,0,95.0,0
3379.0,0.0,873775.0,0,16.0,0
3380.0,0.0,877312.0,0,16.0,0
3381.0,0.0,247865.0,0,16.0,0
3382.0,0.0,247865.0,0,16.0,0
3383.0,0.0,1859314.0,0,74.0,0
3385.0,0.0,36355.0,0,10.0,0
3384.0,0.0,177549.0,1,130.0,0
3384.0,177549.0,1820686.0,0,130.0,1
3386.0,0.0,36355.0,0,10.0,0
3387.0,0.0,36355.0,0,10.0,0
3388.0,0.0,1931509.0,0,202.0,0
3389.0,0.0,36355.0,0,10.0,0
3390.0,0.0,780569.0,0,37.0,0
3391.0,0.0,163031.0,0,12.0,0
3392.0,0.0,163197.0,0,20.0,0
3393.0,0.0,1001601.0,1,177.0,0
3393.0,1001601.0,1145042.0,0,204.0,1
3393.0,1145042.0,1338415.0,0,204.0,1
3393.0,1338415.0,1679461.0,1,204.0,1
3393.0,1679461.0,1717381.0,1,208.0,1
3393.0,1717381.0,1802527.0,1,208.0,1
3393.0,1802527.0,1802688.0,0,396.0,1
3394.0,0.0,193373.0,0,51.0,0
3394.0,193373.0,534419.0,1,51.0,0
3394.0,534419.0,572339.0,1,51.0,1
3394.0,572339.0,657485.0,1,51.0,1
3394.0,657485.0,657646.0,0,86.0,1
3395.0,0.0,1143886.0,0,55.0,0
3396.0,0.0,152825.0,0,16.0,0
3397.0,0.0,193373.0,0,40.0,0
3397.0,193373.0,572339.0,1,40.0,0
3397.0,572339.0,657485.0,1,40.0,1
3397.0,657485.0,657646.0,0,63.0,1
3398.0,0.0,1143886.0,0,38.0,0
3399.0,0.0,163197.0,0,16.0,0
3400.0,0.0,11600.0,0,134.0,0
3400.0,11600.0,950905.0,0,90.0,0
3401.0,0.0,186898.0,1,257.0,0
3401.0,186898.0,306610.0,1,313.0,1
3401.0,306610.0,711815.0,1,320.0,1
3401.0,711815.0,986303.0,0,344.0,1
3401.0,986303.0,1818279.0,1,368.0,1
3401.0,1818279.0,1827377.0,0,399.0,1
3402.0,0.0,1338416.0,0,62.0,0
3402.0,1338416.0,1537794.0,1,61.0,0
3402.0,1537794.0,1717381.0,1,60.0,1
3402.0,1717381.0,1936311.0,1,60.0,1
3402.0,1936311.0,1965724.0,0,60.0,1
3403.0,0.0,475147.0,0,62.0,0
3404.0,0.0,1338416.0,0,62.0,0
3404.0,1338416.0,1537794.0,1,61.0,0
3404.0,1537794.0,1717381.0,1,60.0,1
3404.0,1717381.0,1936311.0,1,60.0,1
3404.0,1936311.0,1965724.0,0,60.0,1
3405.0,0.0,475147.0,0,62.0,0
3406.0,0.0,1338416.0,0,62.0,0
3406.0,1338416.0,1537794.0,1,61.0,0
3406.0,1537794.0,1717381.0,1,60.0,1
3406.0,1717381.0,1936311.0,1,60.0,1
3406.0,1936311.0,1965724.0,0,60.0,1
3407.0,0.0,475147.0,0,62.0,0
3408.0,0.0,1338416.0,0,62.0,0
3408.0,1338416.0,1537794.0,1,61.0,0
3408.0,1537794.0,1717381.0,1,60.0,1
3408.0,1717381.0,1936311.0,1,60.0,1
3408.0,1936311.0,1965724.0,0,60.0,1
3409.0,0.0,475147.0,0,62.0,0
3251.0,0.0,696722.0,0,227.0,0
3251.0,696722.0,1205350.0,0,229.0,0
3252.0,0.0,523675.0,0,29.0,0
3253.0,0.0,435164.0,1,246.0,0
3253.0,435164.0,465227.0,1,127.0,1
3253.0,465227.0,709789.0,1,128.0,1
3253.0,709789.0,1049355.0,0,125.0,1
3253.0,1049355.0,1686277.0,0,77.0,1
3254.0,0.0,257994.0,0,544.0,0
3255.0,0.0,1739805.0,0,49.0,0
3410.0,0.0,82423.0,0,157.0,0
3410.0,82423.0,759304.0,1,172.0,0
3410.0,759304.0,1742764.0,1,175.0,1
3410.0,1742764.0,1807484.0,0,166.0,1
3411.0,0.0,694100.0,0,175.0,0
3412.0,0.0,694100.0,0,15.0,0
3256.0,0.0,982002.0,0,14.0,0
3257.0,0.0,982002.0,0,14.0,0
3258.0,0.0,982002.0,0,58.0,0
3259.0,0.0,982002.0,0,26.0,0
3260.0,0.0,163197.0,0,17.0,0
3261.0,0.0,1338416.0,0,62.0,0
3261.0,1338416.0,1717382.0,1,62.0,0
3261.0,1717382.0,1802690.0,0,62.0,1
3262.0,0.0,135592.0,0,75.0,0
3413.0,0.0,310189.0,0,6.0,0
3414.0,0.0,39530.0,1,795.0,0
3414.0,39530.0,40021.0,1,809.0,1
3414.0,40021.0,74022.0,1,805.0,1
3414.0,74022.0,92594.0,1,809.0,1
3414.0,92594.0,131266.0,1,812.0,1
3414.0,131266.0,195927.0,1,779.0,1
3414.0,195927.0,279375.0,0,785.0,1
3414.0,279375.0,379201.0,1,777.0,1
3414.0,379201.0,403235.0,1,778.0,1
3414.0,403235.0,556317.0,1,775.0,1
3414.0,556317.0,591235.0,1,760.0,1
3414.0,591235.0,685392.0,1,767.0,1
3414.0,685392.0,841603.0,1,648.0,1
3414.0,841603.0,857002.0,1,665.0,1
3414.0,857002.0,868631.0,0,627.0,1
3414.0,868631.0,870547.0,1,622.0,1
3414.0,870547.0,929138.0,1,470.0,1
3414.0,929138.0,1010043.0,1,442.0,1
3414.0,1010043.0,1184995.0,1,429.0,1
3414.0,1184995.0,1238561.0,1,434.0,1
3414.0,1238561.0,1270542.0,1,401.0,1
3414.0,1270542.0,1272761.0,1,408.0,1
3414.0,1272761.0,1449028.0,1,409.0,1
3414.0,1449028.0,1533746.0,1,412.0,1
3414.0,1533746.0,1574824.0,1,430.0,1
3414.0,1574824.0,1693676.0,1,424.0,1
3414.0,1693676.0,1777483.0,1,430.0,1
3414.0,1777483.0,1917369.0,0,440.0,1
3414.0,1917369.0,1958757.0,0,419.0,1
3418.0,0.0,179804.0,1,472.0,0
3418.0,179804.0,1623368.0,0,465.0,1
3415.0,0.0,8699.0,1,2478.0,0
3415.0,8699.0,9190.0,1,2484.0,1
3415.0,9190.0,43191.0,1,2478.0,1
3415.0,43191.0,44368.0,1,2482.0,1
3415.0,44368.0,68274.0,1,2481.0,1
3415.0,68274.0,100435.0,1,2520.0,1
3415.0,100435.0,119118.0,1,2508.0,1
3415.0,119118.0,153941.0,1,2555.0,1
3415.0,153941.0,351236.0,1,2558.0,1
3415.0,351236.0,390283.0,1,2532.0,1
3415.0,390283.0,391574.0,1,2560.0,1
3415.0,391574.0,391583.0,1,2522.0,1
3415.0,391583.0,408845.0,1,2523.0,1
3415.0,408845.0,475274.0,1,2553.0,1
3415.0,475274.0,477735.0,1,2561.0,1
3415.0,477735.0,525484.0,1,2548.0,1
3415.0,525484.0,584516.0,1,2515.0,1
3415.0,584516.0,680173.0,1,2416.0,1
3415.0,680173.0,683643.0,0,2415.0,1
3415.0,683643.0,710986.0,1,2415.0,1
3415.0,710986.0,837796.0,0,2416.0,1
3415.0,837796.0,839712.0,1,2377.0,1
3415.0,839712.0,846442.0,0,2372.0,1
3415.0,846442.0,862059.0,1,2404.0,1
3415.0,862059.0,869601.0,1,2361.0,1
3415.0,869601.0,898301.0,1,2384.0,1
3415.0,898301.0,947474.0,1,2331.0,1
3415.0,947474.0,979165.0,1,2296.0,1
3415.0,979165.0,995796.0,0,2263.0,1
3415.0,995796.0,996320.0,1,2302.0,1
3415.0,996320.0,1002849.0,1,2287.0,1
3415.0,1002849.0,1046918.0,0,2296.0,1
3415.0,1046918.0,1066155.0,1,2327.0,1
3415.0,1066155.0,1066934.0,1,2340.0,1
3415.0,1066934.0,1085140.0,0,2333.0,1
3415.0,1085140.0,1189013.0,0,2336.0,1
3415.0,1189013.0,1203702.0,1,2340.0,1
3415.0,1203702.0,1207718.0,1,2353.0,1
3415.0,1207718.0,1210719.0,0,2322.0,1
3415.0,1210719.0,1211150.0,1,2352.0,1
3415.0,1211150.0,1212111.0,0,2322.0,1
3415.0,1212111.0,1233647.0,1,2352.0,1
3415.0,1233647.0,1239696.0,1,2408.0,1
3415.0,1239696.0,1241915.0,1,2418.0,1
3415.0,1241915.0,1243257.0,1,2422.0,1
3415.0,1243257.0,1267083.0,1,2411.0,1
3415.0,1267083.0,1352075.0,1,2412.0,1
3415.0,1352075.0,1372317.0,1,2433.0,1
3415.0,1372317.0,1384519.0,1,2453.0,1
3415.0,1384519.0,1393986.0,1,2464.0,1
3415.0,1393986.0,1418178.0,1,2464.0,1
3415.0,1418178.0,1452438.0,1,2520.0,1
3415.0,1452438.0,1452439.0,1,2525.0,1
3415.0,1452439.0,1494355.0,1,2525.0,1
3415.0,1494355.0,1502894.0,1,2518.0,1
3415.0,1502894.0,1542934.0,1,2536.0,1
3415.0,1542934.0,1573688.0,1,2534.0,1
3415.0,1573688.0,1594783.0,1,2568.0,1
3415.0,1594783.0,1612514.0,1,2534.0,1
3415.0,1612514.0,1661746.0,1,2570.0,1
3415.0,1661746.0,1722326.0,1,2587.0,1
3415.0,1722326.0,1723354.0,1,2589.0,1
3415.0,1723354.0,1886513.0,0,2589.0,1
3415.0,1886513.0,1927901.0,0,1946.0,1
3416.0,0.0,340998.0,1,327.0,0
3416.0,340998.0,371258.0,1,339.0,1
3416.0,371258.0,880658.0,1,339.0,1
3416.0,880658.0,1746493.0,0,448.0,1
3417.0,0.0,865835.0,0,69.0,0
3426.0,0.0,2.0,1,25.0,0
3426.0,2.0,190603.0,0,25.0,1
3419.0,0.0,36037.0,1,17.0,0
3419.0,36037.0,1452368.0,0,17.0,1
3420.0,0.0,81991.0,0,1.0,0
3421.0,0.0,1784412.0,0,1.0,0
3422.0,0.0,81991.0,0,7.0,0
3423.0,0.0,1784412.0,0,7.0,0
3424.0,0.0,840546.0,0,22.0,0
3425.0,0.0,60100.0,1,22.0,0
3425.0,60100.0,282491.0,0,22.0,1
3448.0,0.0,144511.0,1,417.0,0
3448.0,144511.0,320984.0,1,414.0,1
3448.0,320984.0,744710.0,0,413.0,1
3448.0,744710.0,1338414.0,0,405.0,1
3448.0,1338414.0,1357826.0,1,386.0,1
3448.0,1357826.0,1543825.0,1,385.0,1
3448.0,1543825.0,1717379.0,1,386.0,1
3448.0,1717379.0,1840449.0,1,386.0,1
3448.0,1840449.0,1880933.0,1,384.0,1
3448.0,1880933.0,1965722.0,0,382.0,1
3449.0,0.0,563453.0,0,71.0,0
3450.0,0.0,501090.0,1,1365.0,0
3450.0,501090.0,778938.0,0,1368.0,1
3450.0,778938.0,955823.0,1,1373.0,1
3450.0,955823.0,990880.0,1,1408.0,1
3450.0,990880.0,1415859.0,0,1408.0,1
3451.0,0.0,835323.0,1,537.0,0
3451.0,835323.0,930182.0,1,440.0,1
3451.0,930182.0,1908190.0,0,492.0,1
3452.0,0.0,13802.0,1,2037.0,0
3452.0,13802.0,41778.0,1,2160.0,1
